page_no,bid_number,detail_url,items,quantity,department,start_date,end_date,relevance,relevance_score,match_count,match_relevency,matches,matches_status,relevency_result,main_relevency_score,dept,ra_no,ra_url,Representation_json,Corrigendum_json
25,GEM/2025/B/7003819,https://bidplus.gem.gov.in/showbidDocument/8716922,Webbing Nylon 44 mm (BS= 9807-...,1248,"Ministry of Defence
Department of Defence Production",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.26338414898917784,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5749716766804631,,GEM/2025/R/598363,https://bidplus.gem.gov.in/showradocumentPdf/8773413,,
25,GEM/2025/B/7033137,https://bidplus.gem.gov.in/showbidDocument/8750041,Professional Training Services...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.06033758166294454,0,0,[],No,1,0.5493119847614711,,GEM/2025/R/598361,https://bidplus.gem.gov.in/showradocumentPdf/8773404,,
25,GEM/2025/B/6714257,https://bidplus.gem.gov.in/showbidDocument/8386249,Evaporative Air Coolers (Deser...,3,"Ministry of Defence
Department of Defence Research & Development",30-12-2025 5:00 PM,02-01-2026 9:00 AM,0,0.14083123845954004,0,0,[],No,1,0.5704820679090808,,GEM/2025/R/598357,https://bidplus.gem.gov.in/showradocumentPdf/8773394,,
25,GEM/2025/B/6937798,https://bidplus.gem.gov.in/showbidDocument/8641705,WATER COOLED MIG WELDING TORCH...,10,"Ministry of Defence
Department of Defence Production",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.08821199093742023,0,0,[],No,1,0.5621116405059557,,GEM/2025/R/598355,https://bidplus.gem.gov.in/showradocumentPdf/8773373,,
25,GEM/2025/B/6950580,https://bidplus.gem.gov.in/showbidDocument/8656357,Matl Code 10020225001020 Desc ...,528,"Ministry of Defence
Department of Defence Production",30-12-2025 5:00 PM,02-01-2026 9:00 AM,0,0.12174637146474673,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6029979222833699,,GEM/2025/R/598323,https://bidplus.gem.gov.in/showradocumentPdf/8773172,,
26,GEM/2025/B/6989907,https://bidplus.gem.gov.in/showbidDocument/8701226,,4,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598369,https://bidplus.gem.gov.in/showradocumentPdf/8773446,,
26,GEM/2025/B/6675780,https://bidplus.gem.gov.in/showbidDocument/8342438,"GPU Server,Backup Server,PC De...",54,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,01-01-2026 5:00 PM,0,0.1079971288135376,0,0,[],No,1,0.5448126111575196,,GEM/2025/R/598373,https://bidplus.gem.gov.in/showradocumentPdf/8773466,,
26,GEM/2025/B/6347161,https://bidplus.gem.gov.in/showbidDocument/7969737,"HOT AIR OVEN, FORCED AIR CONVE...",2,"Ministry of Steel
Steel Authority of India Limited",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.3510602253595703,0,0,[],No,1,0.5393683835078886,,GEM/2025/R/598344,https://bidplus.gem.gov.in/showradocumentPdf/8773304,,
26,GEM/2025/B/6888871,https://bidplus.gem.gov.in/showbidDocument/8585938,Monthly Basis Cab & Taxi Hirin...,33,Health & Family Welfare Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.018513975148848148,0,0,[],No,1,0.5780021867681656,,GEM/2025/R/598372,https://bidplus.gem.gov.in/showradocumentPdf/8773465,,
26,GEM/2025/B/6947545,https://bidplus.gem.gov.in/showbidDocument/8652707,,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598376,https://bidplus.gem.gov.in/showradocumentPdf/8773471,,
26,GEM/2025/B/6767410,https://bidplus.gem.gov.in/showbidDocument/8447172,"4 MP IP BULLET CAMERA,4 MP IP ...",7118,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.12330534600811284,0,0,[],No,1,0.5581230223825433,,GEM/2025/R/598306,https://bidplus.gem.gov.in/showradocumentPdf/8773037,,
26,GEM/2025/B/6911037,https://bidplus.gem.gov.in/showbidDocument/8611098,Custom Bid for Services - PERF...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.05877636332927542,1,33,"[{""phrase"": ""RF"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""RF""}]",Yes,1,0.58712702318073,Nephelometry,GEM/2025/R/598309,https://bidplus.gem.gov.in/showradocumentPdf/8773054,,
26,GEM/2025/B/6999636,https://bidplus.gem.gov.in/showbidDocument/8712049,"All in One PC (V2),Computer Pr...",31,Revenue Department Gujarat,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.05058581894902174,0,0,[],No,1,0.5626408337092171,,GEM/2025/R/598308,https://bidplus.gem.gov.in/showradocumentPdf/8773052,,
26,GEM/2025/B/6917397,https://bidplus.gem.gov.in/showbidDocument/8618350,,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598298,https://bidplus.gem.gov.in/showradocumentPdf/8772989,,
26,GEM/2025/B/6613033,https://bidplus.gem.gov.in/showbidDocument/8271001,,2,"Ministry of Micro Small and Medium Enterprises
Ministry of Micro Small and Medium Enterprises",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598383,https://bidplus.gem.gov.in/showradocumentPdf/8773524,,
27,GEM/2025/B/6941688,https://bidplus.gem.gov.in/showbidDocument/8646117,COUNTER SUNK SCREWS B1M6.8GX16...,3523,"Ministry of Defence
Department of Defence Production",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.18715137095622497,0,0,[],No,1,0.5780910363232487,,GEM/2025/R/598356,https://bidplus.gem.gov.in/list-ra-schedules/8773381,,
27,GEM/2025/B/7000745,https://bidplus.gem.gov.in/showbidDocument/8713272,"10461448,10440680,10464658,103...",284,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.12758880148548454,0,0,[],No,1,0.5477576638368128,,GEM/2025/R/598346,https://bidplus.gem.gov.in/showradocumentPdf/8773310,,
27,GEM/2025/B/6622386,https://bidplus.gem.gov.in/showbidDocument/8281611,Outdoor CCTV Camera with NVR s...,1496,"Ministry of Micro Small and Medium Enterprises
Ministry of Micro Small and Medium Enterprises",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.10064371232807659,0,0,[],No,1,0.617837965638852,Fluid Stable Reagents,GEM/2025/R/598378,https://bidplus.gem.gov.in/showradocumentPdf/8773484,,
27,GEM/2025/B/6720497,https://bidplus.gem.gov.in/showbidDocument/8393341,,5,"Ministry of Defence
Department of Military Affairs",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598328,https://bidplus.gem.gov.in/showradocumentPdf/8773191,,
27,GEM/2025/B/6838321,https://bidplus.gem.gov.in/showbidDocument/8528079,Repair and Overhauling Service...,1,Energy Department Odisha,30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/598339,https://bidplus.gem.gov.in/showradocumentPdf/8773261,,
27,GEM/2025/B/6323342,https://bidplus.gem.gov.in/showbidDocument/7943051,,1,"Ministry of Micro Small and Medium Enterprises
Ministry of Micro Small and Medium Enterprises",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598352,https://bidplus.gem.gov.in/showradocumentPdf/8773344,,
27,GEM/2025/B/6913426,https://bidplus.gem.gov.in/showbidDocument/8613720,"1AIR DATA TEST SET DPS450,2CAB...",121,"Ministry of Civil Aviation
NA",30-12-2025 5:00 PM,31-12-2025 5:00 PM,0,0.40265903277463205,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6685095334596005,AQ 100 / 200 System Packs,GEM/2025/R/598335,https://bidplus.gem.gov.in/list-ra-schedules/8773243,,
27,GEM/2025/B/6295460,https://bidplus.gem.gov.in/showbidDocument/7911899,,15,Urban Development Department Uttar Pradesh,30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598275,https://bidplus.gem.gov.in/showradocumentPdf/8772746,,
27,GEM/2025/B/6838494,https://bidplus.gem.gov.in/showbidDocument/8528267,Custom Bid for Services - HIRI...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.030223431069292064,0,0,[],No,1,0.599647531803008,,GEM/2025/R/598274,https://bidplus.gem.gov.in/showradocumentPdf/8772733,,
27,GEM/2025/B/6803324,https://bidplus.gem.gov.in/showbidDocument/8487982,Repair and Overhauling Service...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/598272,https://bidplus.gem.gov.in/showradocumentPdf/8772722,,
28,GEM/2025/B/6884972,https://bidplus.gem.gov.in/showbidDocument/8581574,,40,"Ministry of Education
Department of Higher Education",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598271,https://bidplus.gem.gov.in/showradocumentPdf/8772719,,
28,GEM/2025/B/6952838,https://bidplus.gem.gov.in/showbidDocument/8658972,"Camera for CCTV System (V3),Vi...",31,"Ministry of Defence
Department of Military Affairs",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.0820654917888436,5,73,"[{""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Laparoscopic port sizes are 10 mm with an length of 100 mm. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""camera, system""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Laparoscopic port sizes are 12 mm with an length of 100 mm. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""camera, system""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Laparoscopic port sizes are 15 mm with an length of 100 mm. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""camera, system""}, {""phrase"": ""The trocar is made from medical-grade polycarbonate plastic. It uses a multi-seal system and features a recessed valve and a bladeless tip design  Ensures fixation & Avoids leakage. The trocar cannula is threaded. The housing type is low profile. Laparoscopic port sizes are 5 mm with an length of 100 mm. It has a stability sleeve and can be used as a camera port."", ""category"": ""Overall"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""camera, system""}, {""phrase"": ""pcr system"", ""category"": ""Diagnostic"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.6337376863505532,AQ 100 / 200 System Packs,GEM/2025/R/598266,https://bidplus.gem.gov.in/showradocumentPdf/8772670,,
28,GEM/2025/B/6984426,https://bidplus.gem.gov.in/showbidDocument/8695165,"Register 6 Quire,Register 5 Qu...",1959,"Ministry of Defence
Department of Defence",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.29542032461673107,0,0,[],No,1,0.5823923688623067,,GEM/2025/R/598265,https://bidplus.gem.gov.in/showradocumentPdf/8772668,,
28,GEM/2025/B/6935166,https://bidplus.gem.gov.in/showbidDocument/8638683,file storage boxes or organize...,135,Women and Child Development Department Gujarat,30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.190116068507473,0,0,[],No,1,0.5332126489486904,,GEM/2025/R/598264,https://bidplus.gem.gov.in/showradocumentPdf/8772667,,
28,GEM/2025/B/6935223,https://bidplus.gem.gov.in/showbidDocument/8638746,,135,Women and Child Development Department Gujarat,30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598262,https://bidplus.gem.gov.in/showradocumentPdf/8772656,,
28,GEM/2025/B/6972705,https://bidplus.gem.gov.in/showbidDocument/8681360,,2,Panchayats and Rural Housing Department Gujarat,30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598288,https://bidplus.gem.gov.in/showradocumentPdf/8772922,,
28,GEM/2025/B/6933724,https://bidplus.gem.gov.in/showbidDocument/8637028,"Angle Holder with ISI Mark,Cap...",1398,"Ministry of Defence
Department of Defence",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.09999435223331236,0,0,[],No,1,0.6450137581090996,Fluid Stable Reagents,GEM/2025/R/598287,https://bidplus.gem.gov.in/showradocumentPdf/8772896,,
28,GEM/2025/B/6859519,https://bidplus.gem.gov.in/showbidDocument/8552444,,1,"Ministry of Science and Technology
Department of Biotechnology (DBT)",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598282,https://bidplus.gem.gov.in/showradocumentPdf/8772813,,
28,GEM/2025/B/6990013,https://bidplus.gem.gov.in/showbidDocument/8701347,"hot and cold split ac 1.5 ton,...",22,"Ministry of Defence
Department of Military Affairs",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.06913544326713306,0,0,[],No,1,0.6391979031992369,CelQuant 5 plus Reagents,GEM/2025/R/598277,https://bidplus.gem.gov.in/list-ra-schedules/8772761,,
28,GEM/2025/B/6687663,https://bidplus.gem.gov.in/showbidDocument/8355978,"BEARING BALL,6212,BEARING BALL...",334,"Ministry of Coal
COAL INDIA LIMITED",30-12-2025 4:00 PM,01-01-2026 10:00 AM,0,0.2700964172900893,0,0,[],No,1,0.5362131932229525,,GEM/2025/R/598270,https://bidplus.gem.gov.in/list-ra-schedules/8772699,,
29,GEM/2025/B/6419180,https://bidplus.gem.gov.in/showbidDocument/8051092,,18000,"Ministry of Health and Family Welfare
Department of Health and Family Welfare",30-12-2025 4:00 PM,01-01-2026 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598235,https://bidplus.gem.gov.in/showradocumentPdf/8772490,,
29,GEM/2025/B/6774186,https://bidplus.gem.gov.in/showbidDocument/8454898,LED Luminaire for Road and Str...,200,"Ministry of Defence
Department of Defence Production",30-12-2025 4:00 PM,01-01-2026 4:00 PM,0,0.035355888717842544,0,0,[],No,1,0.6504614065320757,CelQuant 5 plus Reagents,GEM/2025/R/598242,https://bidplus.gem.gov.in/showradocumentPdf/8772523,,
29,GEM/2025/B/6821924,https://bidplus.gem.gov.in/showbidDocument/8509191,"52413102300,52413102301,524131...",4536,"Ministry of Defence
Department of Defence Production",30-12-2025 4:00 PM,02-01-2026 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.5584914995900722,,GEM/2025/R/598256,https://bidplus.gem.gov.in/showradocumentPdf/8772611,,
29,GEM/2025/B/6813270,https://bidplus.gem.gov.in/showbidDocument/8499416,,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598273,https://bidplus.gem.gov.in/showradocumentPdf/8772727,,
29,GEM/2025/B/6900815,https://bidplus.gem.gov.in/showbidDocument/8599645,Plywood for General Purposes M...,7007,"Ministry of Defence
Department of Military Affairs",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.09841887844717262,0,0,[],No,1,0.5788066344699403,,GEM/2025/R/598252,https://bidplus.gem.gov.in/showradocumentPdf/8772580,,
29,GEM/2025/B/6693534,https://bidplus.gem.gov.in/showbidDocument/8362492,,10000,"Ministry of Defence
Department of Defence",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598232,https://bidplus.gem.gov.in/showradocumentPdf/8772474,,
29,GEM/2025/B/6914067,https://bidplus.gem.gov.in/showbidDocument/8614454,Custom Bid for Services - RA F...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.04817405723032424,0,0,[],No,1,0.5995593045279519,,GEM/2025/R/598285,https://bidplus.gem.gov.in/showradocumentPdf/8772875,,
29,GEM/2025/B/6911276,https://bidplus.gem.gov.in/showbidDocument/8611366,Custom Bid for Services - ERRA...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.056419510331524585,0,0,[],No,1,0.5930824426638711,,GEM/2025/R/598276,https://bidplus.gem.gov.in/showradocumentPdf/8772755,,
29,GEM/2025/B/6638465,https://bidplus.gem.gov.in/showbidDocument/8300103,Monthly Basis Cab & Taxi Hirin...,11,"Ministry of Communications
Department of Telecommunications (DOT)",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.018513975148848148,0,0,[],No,1,0.5780021867681656,,GEM/2025/R/598283,https://bidplus.gem.gov.in/showradocumentPdf/8772827,,
29,GEM/2025/B/6641379,https://bidplus.gem.gov.in/showbidDocument/8303419,Monthly Basis Cab & Taxi Hirin...,27,"Ministry of Communications
Department of Telecommunications (DOT)",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.018513975148848148,0,0,[],No,1,0.5780021867681656,,GEM/2025/R/598280,https://bidplus.gem.gov.in/list-ra-schedules/8772789,,
30,GEM/2025/B/6687663,https://bidplus.gem.gov.in/showbidDocument/8355978,"BEARING BALL,6212,BEARING BALL...",334,"Ministry of Coal
COAL INDIA LIMITED",30-12-2025 4:00 PM,01-01-2026 10:00 AM,0,0.2700964172900893,0,0,[],No,1,0.5362131932229525,,GEM/2025/R/598270,https://bidplus.gem.gov.in/list-ra-schedules/8772699,,
30,GEM/2025/B/6593712,https://bidplus.gem.gov.in/showbidDocument/8248903,Custom Bid for Services - PLB ...,1,"Ministry of Communications
Department of Telecommunications (DOT)",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.02435123461652083,0,0,[],No,1,0.5838204954558608,,GEM/2025/R/598226,https://bidplus.gem.gov.in/showradocumentPdf/8772449,,
30,GEM/2025/B/6829817,https://bidplus.gem.gov.in/showbidDocument/8518396,,810,"Ministry of Petroleum and Natural Gas
NA",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598278,https://bidplus.gem.gov.in/showradocumentPdf/8772770,,
30,GEM/2025/B/6909635,https://bidplus.gem.gov.in/showbidDocument/8609549,,1,"Ministry of Science and Technology
Department of Scientific and Industrial Research (DSIR)",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598238,https://bidplus.gem.gov.in/showradocumentPdf/8772498,,
30,GEM/2025/B/6507132,https://bidplus.gem.gov.in/showbidDocument/8151030,W95310606114 DRG: 41051456996 ...,192,"Ministry of Heavy Industries and Public Enterprises
Department of Heavy Industry",30-12-2025 4:00 PM,31-12-2025 6:00 PM,0,0.08228094150120142,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.581827592050621,,GEM/2025/R/598233,https://bidplus.gem.gov.in/list-ra-schedules/8772481,,
30,GEM/2025/B/6752668,https://bidplus.gem.gov.in/showbidDocument/8430293,Automated HPLC System for Sepa...,2,"Ministry of Home Affairs
Department of Jammu, Kashmir and Ladakh Affairs",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.45711738042615174,5,67,"[{""phrase"": ""HPLC System"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""HPLC System""}, {""phrase"": ""Hplc System"", ""category"": ""Diagnostic"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""hplc, system""}, {""phrase"": ""hplc system"", ""category"": ""Diagnostic"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""hplc, system""}, {""phrase"": ""automated analy"", ""category"": ""Diagnostic"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}, {""phrase"": ""pcr system"", ""category"": ""Diagnostic"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.38630185898791797,Analyser,GEM/2025/R/598248,https://bidplus.gem.gov.in/showradocumentPdf/8772568,,
30,GEM/2025/B/6963536,https://bidplus.gem.gov.in/showbidDocument/8670994,Custom Bid for Services - Pont...,1,"Ministry of Defence
Department of Defence",30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.02435123461652083,0,0,[],No,1,0.5955676731580205,,GEM/2025/R/598268,https://bidplus.gem.gov.in/showradocumentPdf/8772692,,
30,GEM/2025/B/6529235,https://bidplus.gem.gov.in/showbidDocument/8175802,,3,Home Department Jammu and Kashmir,30-12-2025 4:00 PM,31-12-2025 4:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598257,https://bidplus.gem.gov.in/showradocumentPdf/8772614,,
